Measure,Dependent Measure
a09794d8-93fe-432e-8f88-47cefc300905,e3c6703c-7b0a-42db-9be8-6949f7ded8f1
fb955c0e-99b7-4850-b718-d984a6bceb8d,e3c6703c-7b0a-42db-9be8-6949f7ded8f1
f79ea3f0-af4a-4910-880b-f97c4e516f27,d871830c-9915-49f3-8a5e-60bd7f482e42
0093dd48-6dd4-4057-9c57-2d4d3c2e95ec,d871830c-9915-49f3-8a5e-60bd7f482e42
ca689c82-e3c2-46c3-81f0-162cb20823fc,729fb427-98b4-4cd3-ae8f-0e2bc3c1585d
835c7e51-edba-41b2-b023-a0bdea99e169,729fb427-98b4-4cd3-ae8f-0e2bc3c1585d
4da42634-af76-4e0f-9d8a-00dbda94f9e1,5e146525-a522-4040-aa19-367ea6543944
0af8cb1a-0ddf-486b-a8c1-5597822b2596,5e146525-a522-4040-aa19-367ea6543944
0055b485-4c04-45cc-b2a2-ab87fd4152df,4437e095-0511-4651-b970-dacae4187299
8b792d54-7c14-4dc0-a891-80d23b9b1745,4437e095-0511-4651-b970-dacae4187299
3e03c552-9524-4f69-ba38-20ad3b62099c,af78526f-83c4-416c-aa92-59b80fae8369
df7e9fff-dd53-45aa-bbb3-923474318e6c,af78526f-83c4-416c-aa92-59b80fae8369
71eed069-c4c0-4917-8467-3fa9b45720a3,8f1f56ab-f34b-4262-bfc2-19beb00abb22
8febcc5c-4cb0-480c-8f38-de3cd410cd61,8f1f56ab-f34b-4262-bfc2-19beb00abb22
2ab4cc09-ab85-4f9c-8ca3-59bb144edb53,d219ceae-fbb3-41db-8b53-6553c8b36401
d4bcf66e-fd1d-4c3b-b7d6-84aae0fd8a8b,d219ceae-fbb3-41db-8b53-6553c8b36401
36d80d3e-57dc-46d7-b0e6-962d95f9d0f4,5125ff8f-caa0-47c1-914c-a1b439a43827
5125ff8f-caa0-47c1-914c-a1b439a43827,22021fd7-cb3c-46e7-b3fb-8aec63b2f71d
3a2e385c-711f-4187-afa3-961c2fe48e5e,22021fd7-cb3c-46e7-b3fb-8aec63b2f71d
2e7ac7b4-1abf-40c1-99b1-9075a91d8173,c65276c6-4041-4755-959d-66706be9d9d4
72afd404-cab4-4639-996c-a12dc8aa3130,c65276c6-4041-4755-959d-66706be9d9d4
3c282eff-05cf-4c06-ab89-e4a1d271bb3c,10a6f04c-7c70-447b-8784-6990a7949ea6
017bf776-a2e2-4eb7-926a-c1bccea5418d,f23762c6-66f1-4922-a761-7e16d064c7bf
5612f18a-37bb-4a56-aaae-f6867a7ff96d,70d1b963-d3af-42cd-82ce-50fc8c55886d
1bfad80e-b6fc-46fa-b3f6-64b9d1caedd6,4bbe98d2-4f2e-400e-baa5-f8ea434364ba
70d1b963-d3af-42cd-82ce-50fc8c55886d,1bfad80e-b6fc-46fa-b3f6-64b9d1caedd6
f9a77dc4-e3bf-49ab-83e9-90473fb4b96f,1bfad80e-b6fc-46fa-b3f6-64b9d1caedd6
8d3e72cb-3a34-44ff-be17-47d3673d53f1,1bfad80e-b6fc-46fa-b3f6-64b9d1caedd6
2210a8f1-4e5b-4bc5-97ae-3a9b741aa5cf,ec2d995e-bd8a-465f-873d-1d57b202beda
7f98ee03-1324-4e63-8e64-0c610e4d4f11,aac44a26-4c02-4522-9630-39f1e797e2a5
ec2d995e-bd8a-465f-873d-1d57b202beda,aac44a26-4c02-4522-9630-39f1e797e2a5
11cbb332-8ee0-4ee6-9353-74083862cbde,aac44a26-4c02-4522-9630-39f1e797e2a5
a70eb576-345d-405c-a2be-4a32a60a9457,faeeeedc-31a0-4d15-ba0e-692637238eb4
86cd9bf9-45e3-41f8-80fd-21b2dad00a25,faeeeedc-31a0-4d15-ba0e-692637238eb4
1ec25454-73a5-4cd4-b08c-d8d27d815c99,28201e03-68cd-4391-8d27-8f87007c949f
5f4d3430-9df2-46e5-84d9-8dccf100dad4,28201e03-68cd-4391-8d27-8f87007c949f
14fb606e-1b7b-48db-a435-aa8c5422fde4,34174d69-c8d9-4a5b-bdd4-0c104d063b5f
dfd86c0f-f40e-4f8c-9348-6b02e51a5e05,34174d69-c8d9-4a5b-bdd4-0c104d063b5f
d849fd9e-4ddb-41ab-8170-bacd3bab381a,45b43e85-81dc-42e8-a640-f2dea70f5213
d849fd9e-4ddb-41ab-8170-bacd3bab381a,a0e31ad5-6800-41e5-a97f-9f9969bbbcba
45b43e85-81dc-42e8-a640-f2dea70f5213,a0e31ad5-6800-41e5-a97f-9f9969bbbcba
a0e31ad5-6800-41e5-a97f-9f9969bbbcba,7b2cef41-6f11-41fe-9d75-7b6804d4d236
45b43e85-81dc-42e8-a640-f2dea70f5213,7b2cef41-6f11-41fe-9d75-7b6804d4d236
7400ec9b-0fca-49be-8d71-3b81b9127bab,dfd2ab19-2629-4a55-83da-d7d3691136ec
7400ec9b-0fca-49be-8d71-3b81b9127bab,a0ad7cb3-3bf5-403d-b566-64759f6985cc
dfd2ab19-2629-4a55-83da-d7d3691136ec,a0ad7cb3-3bf5-403d-b566-64759f6985cc
a0ad7cb3-3bf5-403d-b566-64759f6985cc,793af6d1-2448-4c35-80a4-6fe1d4cb5345
dfd2ab19-2629-4a55-83da-d7d3691136ec,793af6d1-2448-4c35-80a4-6fe1d4cb5345
0305f6a2-ffeb-43d2-acf4-134460783e2a,a48d69fc-dd05-49a9-a33f-a923fb12ce88
608f8fff-4ec0-4d97-bb25-694a9f810915,a48d69fc-dd05-49a9-a33f-a923fb12ce88
a48d69fc-dd05-49a9-a33f-a923fb12ce88,1ef19808-932d-4eb0-b02b-4a3c6a64ad3c
a48d69fc-dd05-49a9-a33f-a923fb12ce88,306edc67-642f-4a9a-bb4c-4dddd3250e2f
1ef19808-932d-4eb0-b02b-4a3c6a64ad3c,306edc67-642f-4a9a-bb4c-4dddd3250e2f
306edc67-642f-4a9a-bb4c-4dddd3250e2f,5d452fab-1a98-4689-ba9d-6bc0c390e4aa
1ef19808-932d-4eb0-b02b-4a3c6a64ad3c,5d452fab-1a98-4689-ba9d-6bc0c390e4aa
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,0305f6a2-ffeb-43d2-acf4-134460783e2a
4bb4afdb-208a-436b-b733-3bc15bae6cd8,0305f6a2-ffeb-43d2-acf4-134460783e2a
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,0305f6a2-ffeb-43d2-acf4-134460783e2a
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,0305f6a2-ffeb-43d2-acf4-134460783e2a
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,0305f6a2-ffeb-43d2-acf4-134460783e2a
fddadbb5-db61-4706-a8a8-06d180be9c84,0305f6a2-ffeb-43d2-acf4-134460783e2a
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,0305f6a2-ffeb-43d2-acf4-134460783e2a
acf6e32f-df4f-4686-b874-45b376f40b41,0305f6a2-ffeb-43d2-acf4-134460783e2a
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,0305f6a2-ffeb-43d2-acf4-134460783e2a
713119c6-4def-4f2b-9e25-69338c1864e4,0305f6a2-ffeb-43d2-acf4-134460783e2a
4752677f-07fc-4458-b630-9fc0f74ed6c7,0305f6a2-ffeb-43d2-acf4-134460783e2a
dcdffadc-0627-4f11-b537-4d32630229f3,0305f6a2-ffeb-43d2-acf4-134460783e2a
0305f6a2-ffeb-43d2-acf4-134460783e2a,9842f561-27d5-4e52-88d8-03890a948c53
0305f6a2-ffeb-43d2-acf4-134460783e2a,253a0ba2-55bc-461f-8db7-1b335860bc75
9842f561-27d5-4e52-88d8-03890a948c53,253a0ba2-55bc-461f-8db7-1b335860bc75
253a0ba2-55bc-461f-8db7-1b335860bc75,ec91ee6b-3f67-4c04-a01c-72d2c7ffa6a0
9842f561-27d5-4e52-88d8-03890a948c53,ec91ee6b-3f67-4c04-a01c-72d2c7ffa6a0
7400ec9b-0fca-49be-8d71-3b81b9127bab,47a0ee52-2540-47e8-880d-e407dddd14e6
92dd2d4f-42c2-46a1-b217-19e285be5410,47a0ee52-2540-47e8-880d-e407dddd14e6
2cd41d3c-bb3f-48e7-b7f3-9856047c733e,7cbdedf5-b96f-49d2-a0a0-033f0bbd303e
47a0ee52-2540-47e8-880d-e407dddd14e6,38c453cf-b9b3-4626-8601-0105c8b0d1dc
7cbdedf5-b96f-49d2-a0a0-033f0bbd303e,38c453cf-b9b3-4626-8601-0105c8b0d1dc
38c453cf-b9b3-4626-8601-0105c8b0d1dc,469ad509-3c30-4cb7-b6af-6b1646e593b3
7cbdedf5-b96f-49d2-a0a0-033f0bbd303e,469ad509-3c30-4cb7-b6af-6b1646e593b3
8d0d22d3-ac0f-4eab-b1ef-07d982753a99,ca16f2ea-3221-49e5-b7ca-3e6e4e31c2d7
8d0d22d3-ac0f-4eab-b1ef-07d982753a99,706a069c-eb85-4160-aa55-2fd253017613
ca16f2ea-3221-49e5-b7ca-3e6e4e31c2d7,706a069c-eb85-4160-aa55-2fd253017613
706a069c-eb85-4160-aa55-2fd253017613,16359eb7-fc35-4f32-942b-e696dfc3ef83
ca16f2ea-3221-49e5-b7ca-3e6e4e31c2d7,16359eb7-fc35-4f32-942b-e696dfc3ef83
1f70b7c1-607a-4cda-8392-bd6179e94149,149bedbd-5bf7-4f35-8dcd-2757bf321d6e
666acb5c-3442-42e0-8995-6f95a6ce6cc6,149bedbd-5bf7-4f35-8dcd-2757bf321d6e
8f2cf3c2-19d9-44bb-ae97-e78b20266dc6,43624cb4-0616-4419-a0e9-cabfc9f96be4
5d599e47-b755-46cb-8e09-5b1210a19ebe,43624cb4-0616-4419-a0e9-cabfc9f96be4
12298598-fefa-4fcf-b26f-f54ea6f5ec6a,9341575f-df66-4589-a190-b394fe4e3c8e
dc418fe9-cffd-41b0-b7be-7bcf9bfc9834,9341575f-df66-4589-a190-b394fe4e3c8e
00114c48-7071-4c07-867b-ba0d3b90c7c5,d47def8d-7e47-4a55-ab8d-0bb159ff6e6a
b595aa33-3066-4848-a32f-007a8893cab7,d47def8d-7e47-4a55-ab8d-0bb159ff6e6a
be15e014-3818-439c-a806-c20719bfa721,624d8d0b-0bc2-4bc9-9947-5b1e58c7a6fb
d248cc6f-9127-4d1a-89d7-f8451ac863c3,624d8d0b-0bc2-4bc9-9947-5b1e58c7a6fb
5c0b9b3a-8896-45ca-91dd-9e52ced0ccbe,30c93c2c-fb09-4121-9fc9-fa442b850283
1209af7b-2b20-406c-a89b-867d9680b89b,30c93c2c-fb09-4121-9fc9-fa442b850283
d7492421-5be9-4962-bf07-cb2475cbebd5,f37371fd-f1c1-488d-9063-848cd3946723
1b974165-dd0a-41c7-9e82-361e7e047dc0,f37371fd-f1c1-488d-9063-848cd3946723
d247a351-f8de-494e-956f-1dc5e1da3ebb,d35aed37-e8ee-4cbc-9093-139cdcdeb206
e9a56609-1938-41b3-8335-1de66a345730,d35aed37-e8ee-4cbc-9093-139cdcdeb206
76f4ce60-6ee6-47b3-ae8d-0276a6832ddf,424782f7-22e0-469a-a3eb-941e4322d7f2
305aebb3-c143-4554-98b2-2d17c338ed92,424782f7-22e0-469a-a3eb-941e4322d7f2
e9102306-20bc-43da-8104-9d2c9218d948,3624e9cb-95f4-48d1-8353-9c73ff25085c
8198b0c7-bde0-4f1a-bcda-b1ccf433ad3a,617e7735-662a-4677-85dc-e09e6ff1056a
a3222db3-e060-4500-9998-90489b39733e,fc291d11-5a1f-4edc-af39-9fbb9e166ac8
3c0b1bce-e8a3-46d4-a1fe-ddfd5a6a5a76,d05b7352-c985-48d9-8a6b-513ae9ba4375
8866e5e7-085f-4d09-b3e4-0b35aac22ab6,4f9bd72a-8fdd-4e0a-bb63-23bf1df4bf59
8866e5e7-085f-4d09-b3e4-0b35aac22ab6,183292a0-c7ed-44a3-b233-5ce724db975a
4248cbcc-50ad-4669-83b3-a307ed0044e8,b69ad36d-f57e-4f1c-accf-e1346d776647
99a60408-24a1-4848-beeb-b973cc470f7e,e8272307-3b0b-4ac2-a4f5-0f4b6f7d0b47
a2050e9c-cab6-4571-8e94-ac5bb1ac94d6,b25ddf4e-68e9-4539-846b-aae6a26b25dd
c58f63ba-347c-48a9-b083-9ccb99e3e9b7,b25ddf4e-68e9-4539-846b-aae6a26b25dd
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,fdd979c9-22a0-46ed-ba5d-5f4f1e2a66ce
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,de9f0c14-5a92-476c-afce-c12f9da3a3cf
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,2e34cfa8-115d-403a-9440-f35b2ba6c0fd
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,99a60408-24a1-4848-beeb-b973cc470f7e
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,6ae185ff-873c-4d2b-9d69-6843221666e4
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,8b9e1b53-0670-417e-abfe-cb185c5bc000
31595b06-1ec7-4196-9052-be64bccf3bb8,34f62919-6c5d-4611-8e2f-35d87c9b36df
9f08cec5-4df5-4610-9858-9549cb3e1e3f,34f62919-6c5d-4611-8e2f-35d87c9b36df
9436d9bf-31ae-4eab-9c93-2ce71509870d,b775790d-545c-43e6-b648-82c60e9964c3
92dd2d4f-42c2-46a1-b217-19e285be5410,b775790d-545c-43e6-b648-82c60e9964c3
12405be4-e7f4-4888-bb72-209993494323,feed1696-2a69-4670-b9a5-bd1ce58e8aff
5e811ccb-302e-459a-9b9b-4acee0018c7a,79c34639-d90b-4420-9283-63c33a5768cc
6818a094-0124-4536-a415-5dcf1bfdb26c,bfce75d2-d7f3-4306-9843-4c90e96b9f17
5cfbd39b-107b-408d-b9b0-5086b4052290,bfce75d2-d7f3-4306-9843-4c90e96b9f17
baf08a58-a586-4a0d-be3b-72d3840faa48,bfce75d2-d7f3-4306-9843-4c90e96b9f17
fdc6942e-cb66-4179-a9fd-1fe2975587e2,1b988161-b18e-4b06-b2a4-5ac6ac75823a
813c3533-b2e3-41bb-8fa7-9a6c33f3e931,bccb795d-0a0c-4ee5-bd32-219f51018ce0
1b988161-b18e-4b06-b2a4-5ac6ac75823a,bccb795d-0a0c-4ee5-bd32-219f51018ce0
fabbe4c2-ee4f-475e-9326-734198609ae9,bccb795d-0a0c-4ee5-bd32-219f51018ce0
bccb795d-0a0c-4ee5-bd32-219f51018ce0,7bfc652e-e590-4974-a6ef-2c0bedde02b7
a734c4d8-2fd0-4420-8ff9-915a98256390,8198b0c7-bde0-4f1a-bcda-b1ccf433ad3a
3624e9cb-95f4-48d1-8353-9c73ff25085c,8198b0c7-bde0-4f1a-bcda-b1ccf433ad3a
87aad7ce-bb69-4832-8256-60ef1f808898,8198b0c7-bde0-4f1a-bcda-b1ccf433ad3a
145cacea-a3bb-41c9-85ea-b80aaad930f0,1bec97fc-da75-44a1-8915-e7aeb9bb25c3
31710fbc-bbf9-42c2-b334-cd3d8c0df608,1bec97fc-da75-44a1-8915-e7aeb9bb25c3
a56804de-7bc3-4515-a7cf-93f0848b3de6,1bec97fc-da75-44a1-8915-e7aeb9bb25c3
8a554161-f0b0-4959-9226-e42b03e0323f,a9aab0c9-870c-4ed4-a6b3-d05818133b02
88a75246-3f29-4354-9a6a-55418800709b,a9aab0c9-870c-4ed4-a6b3-d05818133b02
f114ce4b-d57d-448d-9a3a-cd004f5dcb0b,a9aab0c9-870c-4ed4-a6b3-d05818133b02
dbc450a8-8ec9-407d-85a5-034cf95b174e,3c0b1bce-e8a3-46d4-a1fe-ddfd5a6a5a76
fc291d11-5a1f-4edc-af39-9fbb9e166ac8,3c0b1bce-e8a3-46d4-a1fe-ddfd5a6a5a76
7e86aaef-d24c-47ec-b3fa-0c7c943dd08c,3c0b1bce-e8a3-46d4-a1fe-ddfd5a6a5a76
ec4eac32-892d-4fd3-b1d7-adeacba9252b,12405be4-e7f4-4888-bb72-209993494323
79c34639-d90b-4420-9283-63c33a5768cc,12405be4-e7f4-4888-bb72-209993494323
6674d81a-0f94-4b21-8023-21c9f8223336,12405be4-e7f4-4888-bb72-209993494323
ba5bff34-b579-40b8-b708-d7bed4f4a3d8,0127596d-b65f-43db-9904-9bc2fc2eb9cd
42af22b5-463e-4778-9933-f0867efe3357,0127596d-b65f-43db-9904-9bc2fc2eb9cd
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,094c1719-2166-46cb-be69-f4e9b222675a
9436d9bf-31ae-4eab-9c93-2ce71509870d,094c1719-2166-46cb-be69-f4e9b222675a
5612f18a-37bb-4a56-aaae-f6867a7ff96d,e44028bc-db12-4616-99ef-0376d3fc9ec4
9436d9bf-31ae-4eab-9c93-2ce71509870d,e44028bc-db12-4616-99ef-0376d3fc9ec4
3230a5c9-0b5a-409a-be4a-73e9646d93af,af972a14-fbc2-4895-8955-af47b64815f7
9436d9bf-31ae-4eab-9c93-2ce71509870d,af972a14-fbc2-4895-8955-af47b64815f7
6473800e-8e49-46de-8a03-23b9f0a5a01d,e9aeb63a-2df8-41f9-884d-988d7e3b1cde
9436d9bf-31ae-4eab-9c93-2ce71509870d,e9aeb63a-2df8-41f9-884d-988d7e3b1cde
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,0cf02566-793d-4aa8-9c47-4bea4a49df1b
9436d9bf-31ae-4eab-9c93-2ce71509870d,0cf02566-793d-4aa8-9c47-4bea4a49df1b
e8814dda-52bd-4771-b0c8-b5819f294fbb,f174a48b-4b05-4c05-8c20-afdfb363d991
9436d9bf-31ae-4eab-9c93-2ce71509870d,f174a48b-4b05-4c05-8c20-afdfb363d991
a3222db3-e060-4500-9998-90489b39733e,85107e17-c0f4-4098-85ff-034e7bf5a83b
9436d9bf-31ae-4eab-9c93-2ce71509870d,85107e17-c0f4-4098-85ff-034e7bf5a83b
5e811ccb-302e-459a-9b9b-4acee0018c7a,73bd1871-6dc0-4a48-b847-68c5e5a11afd
9436d9bf-31ae-4eab-9c93-2ce71509870d,73bd1871-6dc0-4a48-b847-68c5e5a11afd
e9102306-20bc-43da-8104-9d2c9218d948,b5eb7e8d-896e-4ca7-b440-35ba53b20a14
9436d9bf-31ae-4eab-9c93-2ce71509870d,b5eb7e8d-896e-4ca7-b440-35ba53b20a14
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,d71c72d1-6ade-4eef-9486-816d35c5c61e
9436d9bf-31ae-4eab-9c93-2ce71509870d,d71c72d1-6ade-4eef-9486-816d35c5c61e
2210a8f1-4e5b-4bc5-97ae-3a9b741aa5cf,11cbb332-8ee0-4ee6-9353-74083862cbde
72afd404-cab4-4639-996c-a12dc8aa3130,75976e56-36c8-4f36-afd5-4ca364f783a4
017bf776-a2e2-4eb7-926a-c1bccea5418d,ba11c031-b4ae-4e25-b8ea-11fa4f7e3f69
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,d89d279c-0500-42f9-b148-bdbb6473b7be
5612f18a-37bb-4a56-aaae-f6867a7ff96d,8d3e72cb-3a34-44ff-be17-47d3673d53f1
3230a5c9-0b5a-409a-be4a-73e9646d93af,145cacea-a3bb-41c9-85ea-b80aaad930f0
6818a094-0124-4536-a415-5dcf1bfdb26c,18350cba-ff13-49e3-af4b-e01c542cde1c
6473800e-8e49-46de-8a03-23b9f0a5a01d,8a554161-f0b0-4959-9226-e42b03e0323f
a3222db3-e060-4500-9998-90489b39733e,dbc450a8-8ec9-407d-85a5-034cf95b174e
5e811ccb-302e-459a-9b9b-4acee0018c7a,ec4eac32-892d-4fd3-b1d7-adeacba9252b
e9102306-20bc-43da-8104-9d2c9218d948,a734c4d8-2fd0-4420-8ff9-915a98256390
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,4248cbcc-50ad-4669-83b3-a307ed0044e8
36d80d3e-57dc-46d7-b0e6-962d95f9d0f4,3a2e385c-711f-4187-afa3-961c2fe48e5e
fdc6942e-cb66-4179-a9fd-1fe2975587e2,813c3533-b2e3-41bb-8fa7-9a6c33f3e931
e8814dda-52bd-4771-b0c8-b5819f294fbb,b3a454e8-cf81-45fd-aafc-c65ab18d2db0
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,a2050e9c-cab6-4571-8e94-ac5bb1ac94d6
6dcdc11c-9321-4bd9-8f63-9fcd9d33a49a,c019d937-d01b-491b-b972-4f2bcbd0dffb
86defef5-95c2-4bd3-92f3-a811601e826a,d1efd5c8-f1c9-4e2f-8695-3b9095753c19
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,db715dbb-0cfa-422c-983c-6797ff485bbd
15290b17-9c9f-477a-a741-8b80f2ae6908,db715dbb-0cfa-422c-983c-6797ff485bbd
db715dbb-0cfa-422c-983c-6797ff485bbd,1011fd53-e5fc-4317-ab48-e5ae92dac599
15290b17-9c9f-477a-a741-8b80f2ae6908,5b06dbf3-b39a-469a-ab96-af64ce3f3923
003d393b-6ea1-4595-8229-040a68c55365,34682699-10ee-4d68-9a47-3da85a11f0a4
db715dbb-0cfa-422c-983c-6797ff485bbd,ce2eeb40-8dd5-47e7-a6e8-4abd12f551e8
1011fd53-e5fc-4317-ab48-e5ae92dac599,324b4415-c142-43e0-a81b-4d0c2af2733d
8d3e72cb-3a34-44ff-be17-47d3673d53f1,6b6e73a5-883a-4914-bd4c-c8085ec1d79e
70d1b963-d3af-42cd-82ce-50fc8c55886d,6b6e73a5-883a-4914-bd4c-c8085ec1d79e
145cacea-a3bb-41c9-85ea-b80aaad930f0,0b5fbe4e-2c93-4f67-88c3-5732c59ee428
31710fbc-bbf9-42c2-b334-cd3d8c0df608,0b5fbe4e-2c93-4f67-88c3-5732c59ee428
18350cba-ff13-49e3-af4b-e01c542cde1c,ee364353-80dc-443a-92a3-ae4769bc1120
5cfbd39b-107b-408d-b9b0-5086b4052290,ee364353-80dc-443a-92a3-ae4769bc1120
8a554161-f0b0-4959-9226-e42b03e0323f,3b56fe82-8161-4837-9dfb-a327d2767abe
88a75246-3f29-4354-9a6a-55418800709b,3b56fe82-8161-4837-9dfb-a327d2767abe
11cbb332-8ee0-4ee6-9353-74083862cbde,66d94c74-3794-4808-895c-224b1f9e8e2d
ec2d995e-bd8a-465f-873d-1d57b202beda,66d94c74-3794-4808-895c-224b1f9e8e2d
813c3533-b2e3-41bb-8fa7-9a6c33f3e931,64824968-5979-4768-8d76-ee25bc7292af
1b988161-b18e-4b06-b2a4-5ac6ac75823a,64824968-5979-4768-8d76-ee25bc7292af
dbc450a8-8ec9-407d-85a5-034cf95b174e,02c6f649-8b0d-403d-9579-5e54d3c5721a
fc291d11-5a1f-4edc-af39-9fbb9e166ac8,02c6f649-8b0d-403d-9579-5e54d3c5721a
ec4eac32-892d-4fd3-b1d7-adeacba9252b,177121d6-0b2f-4a15-b4a0-e3dfee6a7634
79c34639-d90b-4420-9283-63c33a5768cc,177121d6-0b2f-4a15-b4a0-e3dfee6a7634
a734c4d8-2fd0-4420-8ff9-915a98256390,e60cb6b2-a76b-407c-8e5f-4680d0c0f4a2
3624e9cb-95f4-48d1-8353-9c73ff25085c,e60cb6b2-a76b-407c-8e5f-4680d0c0f4a2
4248cbcc-50ad-4669-83b3-a307ed0044e8,70383608-08f0-40e6-bcb4-a15c853bff57
d7bb4f07-3cb9-43b6-a7bf-aaa8e628f678,70383608-08f0-40e6-bcb4-a15c853bff57
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,d7bb4f07-3cb9-43b6-a7bf-aaa8e628f678
3a2e385c-711f-4187-afa3-961c2fe48e5e,5fc00482-52ad-466a-bc33-390bd0bf1605
5125ff8f-caa0-47c1-914c-a1b439a43827,5fc00482-52ad-466a-bc33-390bd0bf1605
75976e56-36c8-4f36-afd5-4ca364f783a4,d0ed409f-ed14-4a37-9ccc-1ca0996f1fe7
2e7ac7b4-1abf-40c1-99b1-9075a91d8173,d0ed409f-ed14-4a37-9ccc-1ca0996f1fe7
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,5b71ac30-d404-450d-99fb-1e90e762fa14
d89d279c-0500-42f9-b148-bdbb6473b7be,4a33a964-fb2c-4be6-a843-5e21194b3741
5b71ac30-d404-450d-99fb-1e90e762fa14,4a33a964-fb2c-4be6-a843-5e21194b3741
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,b9e35e0e-295a-4df4-bc63-421d3b96dbca
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,43c1b867-d1bc-47ff-9d1d-9fa1e3d91de2
b9e35e0e-295a-4df4-bc63-421d3b96dbca,1ba560f3-53f4-47c0-8681-41493f043d00
43c1b867-d1bc-47ff-9d1d-9fa1e3d91de2,1ba560f3-53f4-47c0-8681-41493f043d00
e8814dda-52bd-4771-b0c8-b5819f294fbb,b225cbe1-8203-494b-bd16-7e4f0029b686
b3a454e8-cf81-45fd-aafc-c65ab18d2db0,186db804-7c9b-42b3-a039-28062c663ee0
b225cbe1-8203-494b-bd16-7e4f0029b686,186db804-7c9b-42b3-a039-28062c663ee0
9436d9bf-31ae-4eab-9c93-2ce71509870d,9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9
9436d9bf-31ae-4eab-9c93-2ce71509870d,61f35b30-0dc8-403e-aa00-0fe791fb7822
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,69f38244-3410-45cf-861d-28074b120b80
61f35b30-0dc8-403e-aa00-0fe791fb7822,69f38244-3410-45cf-861d-28074b120b80
6473800e-8e49-46de-8a03-23b9f0a5a01d,3f13ad03-ab9b-4101-9047-dc778824bd5c
e9102306-20bc-43da-8104-9d2c9218d948,3f13ad03-ab9b-4101-9047-dc778824bd5c
5e811ccb-302e-459a-9b9b-4acee0018c7a,3f13ad03-ab9b-4101-9047-dc778824bd5c
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,3f13ad03-ab9b-4101-9047-dc778824bd5c
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,3f13ad03-ab9b-4101-9047-dc778824bd5c
5612f18a-37bb-4a56-aaae-f6867a7ff96d,3f13ad03-ab9b-4101-9047-dc778824bd5c
72afd404-cab4-4639-996c-a12dc8aa3130,3f13ad03-ab9b-4101-9047-dc778824bd5c
3230a5c9-0b5a-409a-be4a-73e9646d93af,3f13ad03-ab9b-4101-9047-dc778824bd5c
a3222db3-e060-4500-9998-90489b39733e,3f13ad03-ab9b-4101-9047-dc778824bd5c
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,3f13ad03-ab9b-4101-9047-dc778824bd5c
31595b06-1ec7-4196-9052-be64bccf3bb8,3f13ad03-ab9b-4101-9047-dc778824bd5c
e8814dda-52bd-4771-b0c8-b5819f294fbb,3f13ad03-ab9b-4101-9047-dc778824bd5c
db715dbb-0cfa-422c-983c-6797ff485bbd,fd015f8e-9445-44a8-a283-21f72510bcef
1011fd53-e5fc-4317-ab48-e5ae92dac599,fd015f8e-9445-44a8-a283-21f72510bcef
fd015f8e-9445-44a8-a283-21f72510bcef,903fca76-f0d0-41ba-a0c1-fd6fdbc27370
1011fd53-e5fc-4317-ab48-e5ae92dac599,903fca76-f0d0-41ba-a0c1-fd6fdbc27370
5b06dbf3-b39a-469a-ab96-af64ce3f3923,b4da1097-eca5-4464-9608-fa5f46099bf2
34682699-10ee-4d68-9a47-3da85a11f0a4,b4da1097-eca5-4464-9608-fa5f46099bf2
b4da1097-eca5-4464-9608-fa5f46099bf2,a590b3cd-4397-4bd8-979b-d9b1132e367e
34682699-10ee-4d68-9a47-3da85a11f0a4,a590b3cd-4397-4bd8-979b-d9b1132e367e
ce2eeb40-8dd5-47e7-a6e8-4abd12f551e8,6004149e-7b41-4a60-aabc-14f787c81b21
324b4415-c142-43e0-a81b-4d0c2af2733d,6004149e-7b41-4a60-aabc-14f787c81b21
6004149e-7b41-4a60-aabc-14f787c81b21,8f1f737f-befb-4143-8d04-e413278d768d
